life_expectancy,mean_years_schooling,expected_years_schooling,gni_per_capita,hdi_score,hdi_tier
41.0,4.86,7.42,1825.0,0.3754,Low
77.2,12.55,15.59,22996.0,0.8506,Very High
45.5,2.76,10.79,1332.0,0.3969,Low
25.4,0.53,3.88,195.0,0.1084,Low
54.0,5.35,10.36,2508.0,0.4774,Low
73.3,11.49,11.06,21769.0,0.7715,High
39.2,4.85,3.67,1368.0,0.3092,Low
61.3,7.94,10.25,5921.0,0.6012,Medium
43.0,6.21,10.43,1045.0,0.3921,Low
62.2,10.63,18.0,13162.0,0.7551,High
76.5,12.72,14.01,17388.0,0.8192,Very High
55.0,6.46,8.71,3105.0,0.5135,Low
43.3,2.83,5.87,900.0,0.3032,Low
54.9,10.96,9.12,3778.0,0.5643,Medium
75.2,10.98,14.12,22504.0,0.8017,Very High
40.1,1.01,6.14,359.0,0.234,Low
65.3,10.02,16.3,7441.0,0.6976,Medium
57.7,8.46,13.78,6547.0,0.6076,Medium
24.5,1.23,4.4,177.0,0.0932,Low
42.9,5.29,3.19,1775.0,0.3492,Low
50.2,7.19,9.57,1438.0,0.4475,Low
74.5,12.19,13.09,20733.0,0.8068,Very High
57.4,8.87,14.06,8017.0,0.6332,Medium
53.8,9.83,12.17,2897.0,0.5427,Low
75.5,7.96,14.63,14993.0,0.7655,High
25.0,0.74,1.93,166.0,0.0838,Low
51.7,5.42,7.12,1698.0,0.4287,Low
59.4,5.41,8.81,5267.0,0.5368,Low
71.8,10.7,15.07,17346.0,0.7815,High
57.6,5.99,8.95,2823.0,0.4974,Low
55.8,8.85,11.42,3645.0,0.5809,Medium
58.5,8.39,13.12,6890.0,0.6236,Medium
54.2,8.01,8.48,3502.0,0.5256,Low
74.3,11.6,15.46,29904.0,0.8326,Very High
67.0,8.63,13.09,19894.0,0.7264,High
52.3,8.79,8.78,2663.0,0.5211,Low
71.2,14.31,16.7,15677.0,0.8288,Very High
29.4,1.45,4.81,344.0,0.1733,Low
50.2,9.23,7.12,2366.0,0.4911,Low
58.9,9.33,12.14,5345.0,0.6223,Medium
60.4,8.62,11.07,5661.0,0.6189,Medium
34.4,6.28,5.37,1039.0,0.3071,Low
49.3,6.83,7.03,1459.0,0.4289,Low
40.3,3.51,2.0,924.0,0.2648,Low
47.2,5.68,8.29,1964.0,0.4377,Low
50.2,7.03,8.85,693.0,0.398,Low
51.2,5.01,7.23,5341.0,0.4785,Low
53.7,7.23,10.5,2526.0,0.5355,Low
80.4,15.0,17.12,27179.0,0.9189,Very High
64.4,8.57,10.85,7394.0,0.6269,Medium
63.6,8.86,15.07,4707.0,0.6503,Medium
27.9,3.48,0.0,147.0,0.0999,Low
58.1,9.07,9.96,4629.0,0.5747,Medium
84.3,15.0,15.73,21298.0,0.899,Very High
48.5,4.81,11.0,2834.0,0.4556,Low
70.3,11.08,13.11,14293.0,0.7501,High
51.6,7.08,13.61,2346.0,0.5384,Low
68.2,14.52,13.4,18592.0,0.7893,High
60.9,11.55,11.03,6527.0,0.6586,Medium
74.2,12.73,12.24,20812.0,0.7983,High
33.8,1.62,3.43,205.0,0.1472,Low
22.7,1.55,0.25,177.0,0.065,Low
56.5,9.06,8.86,2762.0,0.521,Low
73.8,11.55,17.61,27700.0,0.8669,Very High
58.5,12.98,15.02,19800.0,0.7437,High
60.6,6.86,9.52,7784.0,0.5979,Medium
42.7,6.05,6.07,1464.0,0.3716,Low
68.3,9.6,9.85,10563.0,0.6819,Medium
42.7,4.39,1.49,810.0,0.284,Low
57.3,9.88,11.45,3009.0,0.5752,Medium
37.2,1.11,5.99,763.0,0.2462,Low
41.2,5.43,7.46,1714.0,0.3691,Low
74.8,9.84,14.74,39254.0,0.8206,Very High
68.9,11.05,12.49,11915.0,0.7321,High
66.0,10.3,17.59,17678.0,0.7705,High
44.9,5.22,2.76,1090.0,0.321,Low
73.2,10.58,12.62,12856.0,0.7568,High
71.4,11.62,12.89,14581.0,0.758,High
71.7,11.78,11.92,12725.0,0.7439,High
36.7,3.15,3.76,723.0,0.2616,Low
67.9,11.91,11.75,10831.0,0.7278,High
85.0,15.0,18.0,75000.0,0.9877,Very High
41.0,4.28,4.61,1018.0,0.2998,Low
27.2,5.37,3.6,446.0,0.1803,Low
82.6,14.83,18.0,69861.0,0.9817,Very High
70.7,9.06,12.03,10016.0,0.7133,High
70.2,12.64,14.64,41163.0,0.8492,Very High
80.5,13.42,16.62,24517.0,0.8968,Very High
78.5,10.86,12.4,30584.0,0.8383,Very High
46.3,4.19,4.01,1344.0,0.3437,Low
29.6,5.84,4.31,559.0,0.2403,Low
76.9,13.23,14.28,19471.0,0.8302,Very High
47.6,8.97,7.11,1769.0,0.4348,Low
45.2,3.62,6.12,529.0,0.302,Low
81.4,11.93,13.98,14938.0,0.8239,Very High
38.7,2.16,1.27,1186.0,0.2519,Low
56.7,8.29,11.19,1222.0,0.5004,Low
78.8,13.87,18.0,19814.0,0.8759,Very High
23.4,1.72,4.95,390.0,0.1377,Low
78.5,12.39,14.28,35618.0,0.8573,Very High
71.3,12.02,12.25,8585.0,0.7341,High
72.8,12.68,13.25,27438.0,0.8255,Very High
59.4,8.91,10.88,8298.0,0.6144,Medium
64.9,10.7,13.3,13822.0,0.7351,High
66.5,11.23,12.26,22872.0,0.7599,High
36.7,5.45,6.46,517.0,0.2882,Low
74.9,11.69,16.11,49855.0,0.8899,Very High
35.8,4.33,8.16,880.0,0.3055,Low
82.2,14.19,15.47,45651.0,0.9362,Very High
57.3,8.52,5.79,2645.0,0.5048,Low
84.8,15.0,13.82,48287.0,0.9308,Very High
55.7,9.24,12.45,4260.0,0.5823,Medium
51.0,9.54,9.18,5117.0,0.5661,Medium
72.3,12.03,15.83,26873.0,0.8404,Very High
59.9,8.44,10.21,4254.0,0.5901,Medium
69.9,12.61,17.06,23077.0,0.82,Very High
84.8,13.61,13.74,48610.0,0.927,Very High
85.0,13.87,18.0,75000.0,0.9836,Very High
64.1,10.66,16.08,19077.0,0.7725,High
33.5,7.26,4.14,310.0,0.2452,Low
50.1,6.71,9.29,1952.0,0.4734,Low
23.1,2.8,0.77,145.0,0.0755,Low
54.4,7.18,7.15,3874.0,0.503,Low
82.5,15.0,18.0,75000.0,0.9919,Very High
74.3,11.99,15.51,27154.0,0.853,Very High
75.0,12.62,15.53,19700.0,0.8365,Very High
46.8,2.56,7.24,1666.0,0.3606,Low
63.5,11.73,10.98,8474.0,0.6909,Medium
62.2,10.7,13.13,7773.0,0.6685,Medium
38.6,3.05,5.81,1394.0,0.3099,Low
75.2,15.0,17.58,31009.0,0.8944,Very High
35.3,1.81,4.09,455.0,0.185,Low
41.0,5.37,7.2,609.0,0.3239,Low
64.2,8.98,11.48,7103.0,0.6687,Medium
58.8,9.62,8.99,3716.0,0.5741,Medium
41.6,5.08,7.82,841.0,0.3753,Low
47.2,6.98,3.6,969.0,0.3613,Low
76.0,13.51,13.48,30517.0,0.852,Very High
78.6,13.82,16.0,46266.0,0.9103,Very High
58.8,9.1,11.64,7322.0,0.6241,Medium
77.8,9.12,13.51,11526.0,0.7604,High
65.5,9.26,11.62,7084.0,0.6727,Medium
61.3,11.94,9.57,6869.0,0.6373,Medium
80.1,14.18,15.61,54347.0,0.9274,Very High
24.9,0.8,3.42,316.0,0.123,Low
50.9,10.17,8.95,2550.0,0.5279,Low
31.4,4.14,6.26,807.0,0.2366,Low
61.6,10.45,12.15,6906.0,0.6406,Medium
58.9,10.06,11.23,6513.0,0.6259,Medium
57.3,9.14,6.0,6142.0,0.5632,Medium
78.4,10.77,16.12,48663.0,0.8735,Very High
65.8,13.73,15.62,48613.0,0.8439,Very High
29.7,0.0,1.21,188.0,0.0981,Low
55.0,11.23,12.19,10824.0,0.6477,Medium
72.6,12.95,14.96,33181.0,0.8415,Very High
60.9,11.9,13.19,12794.0,0.7105,High
76.9,14.18,18.0,41428.0,0.9204,Very High
63.2,11.35,13.16,6634.0,0.6819,Medium
79.8,12.68,12.86,31735.0,0.8528,Very High
56.1,10.19,8.74,5504.0,0.5781,Medium
56.9,9.63,11.62,4385.0,0.583,Medium
51.8,11.76,12.83,5206.0,0.6083,Medium
44.4,7.09,4.44,2376.0,0.3911,Low
41.1,2.82,5.38,854.0,0.2863,Low
65.8,9.02,16.11,7960.0,0.6919,Medium
36.7,6.72,6.5,900.0,0.3225,Low
74.4,13.92,18.0,36685.0,0.8962,Very High
74.7,12.44,14.74,57536.0,0.8622,Very High
33.3,7.56,3.88,979.0,0.2914,Low
29.0,2.29,1.16,147.0,0.0972,Low
38.1,4.23,2.02,554.0,0.2264,Low
57.3,6.81,7.39,3340.0,0.5008,Low
70.5,14.33,14.79,34939.0,0.8663,Very High
72.5,11.54,14.91,24445.0,0.805,Very High
32.1,2.35,2.87,555.0,0.2041,Low
64.4,9.21,10.77,5598.0,0.6264,Medium
55.0,9.15,11.09,1577.0,0.518,Low
60.4,9.09,11.81,3239.0,0.5826,Medium
51.8,6.02,8.36,2864.0,0.4563,Low
62.8,8.04,11.38,4542.0,0.6008,Medium
58.4,11.92,8.82,8261.0,0.6368,Medium
61.2,7.5,9.91,2237.0,0.5453,Low
48.7,8.4,8.96,2806.0,0.4912,Low
72.6,15.0,16.13,75000.0,0.9075,Very High
83.7,8.32,16.19,42432.0,0.8761,Very High
70.9,14.3,14.65,27364.0,0.8299,Very High
58.7,7.55,8.24,5680.0,0.5525,Medium
55.2,8.52,13.9,4567.0,0.5839,Medium
57.8,8.85,9.56,3179.0,0.5502,Medium
52.9,8.09,6.41,1545.0,0.4514,Low
36.2,3.04,0.0,294.0,0.1631,Low
42.6,6.22,1.73,1222.0,0.3089,Low
83.6,15.0,18.0,60479.0,0.9772,Very High
47.8,8.61,7.44,1121.0,0.4176,Low
79.2,14.96,16.53,26851.0,0.9076,Very High
53.9,8.36,8.13,8136.0,0.5619,Medium
80.6,11.41,14.47,44788.0,0.8658,Very High
47.4,6.37,7.64,1896.0,0.435,Low
65.8,11.07,13.49,15704.0,0.7362,High
33.0,3.36,4.28,406.0,0.2218,Low
69.0,9.6,11.68,15314.0,0.7108,High
68.7,12.25,12.23,14197.0,0.7544,High
81.7,11.45,16.41,37369.0,0.9015,Very High
38.8,4.92,2.59,673.0,0.2707,Low
71.3,11.34,11.86,24361.0,0.7951,High
60.9,8.22,9.38,2946.0,0.5611,Medium
43.5,6.63,7.14,1584.0,0.4161,Low
73.7,11.43,15.13,8292.0,0.787,High
50.5,9.34,6.35,1169.0,0.423,Low
68.3,8.4,11.07,6564.0,0.6625,Medium
25.5,1.76,0.0,114.0,0.0519,Low
64.5,12.12,14.76,23023.0,0.773,High
50.9,8.04,7.71,2969.0,0.4833,Low
48.8,5.31,8.09,1982.0,0.4225,Low
57.7,7.81,12.36,5257.0,0.5835,Medium
64.1,12.22,15.58,43598.0,0.8281,Very High
35.7,0.31,0.59,321.0,0.1088,Low
57.7,9.92,13.95,9693.0,0.6469,Medium
47.2,4.46,6.44,1490.0,0.3721,Low
67.0,8.39,12.88,3678.0,0.6107,Medium
53.6,10.18,12.81,6283.0,0.6202,Medium
32.7,0.94,5.97,306.0,0.1869,Low
48.3,8.2,5.71,1290.0,0.4221,Low
44.7,4.08,6.65,734.0,0.3324,Low
61.7,10.05,10.02,7721.0,0.6462,Medium
42.5,6.01,8.72,1073.0,0.376,Low
79.6,12.32,17.87,20850.0,0.8786,Very High
59.3,7.77,12.69,4063.0,0.5942,Medium
45.5,6.82,8.09,2877.0,0.4364,Low
82.8,10.69,17.0,36838.0,0.887,Very High
28.0,3.62,2.67,587.0,0.183,Low
64.0,5.42,12.11,12812.0,0.6385,Medium
41.1,5.66,5.03,690.0,0.3284,Low
57.3,9.41,6.59,5045.0,0.5536,Medium
79.0,13.67,12.06,8814.0,0.7849,High
56.8,11.09,13.46,4013.0,0.62,Medium
65.9,12.17,12.77,13394.0,0.7334,High
34.0,1.73,3.49,453.0,0.1963,Low
60.2,12.33,10.87,4926.0,0.6529,Medium
72.6,10.3,13.77,18690.0,0.7717,High
52.4,4.41,8.78,2225.0,0.453,Low
61.6,12.79,11.28,13697.0,0.6997,Medium
56.1,9.03,5.64,3988.0,0.5336,Low
74.5,10.23,17.07,18773.0,0.8056,Very High
22.7,0.34,5.75,357.0,0.11,Low
73.2,12.04,11.36,12000.0,0.7611,High
76.0,12.14,15.39,55130.0,0.8721,Very High
52.3,6.22,11.48,3045.0,0.5214,Low
54.2,11.54,8.92,6839.0,0.576,Medium
49.4,10.68,9.65,3872.0,0.5274,Low
68.0,12.26,18.0,28153.0,0.829,Very High
76.8,12.0,15.81,32821.0,0.8866,Very High
69.5,11.68,12.52,12698.0,0.7449,High
69.9,10.66,15.39,12545.0,0.7615,High
35.0,0.6,6.14,383.0,0.2187,Low
31.4,0.06,3.85,478.0,0.1547,Low
76.3,12.14,11.58,28822.0,0.783,High
62.5,11.76,13.59,4594.0,0.68,Medium
20.0,0.77,2.24,138.0,0.0077,Low
60.8,10.61,10.74,5765.0,0.6263,Medium
41.4,6.6,9.25,1550.0,0.4025,Low
26.8,5.05,6.17,357.0,0.2004,Low
41.0,6.4,8.73,1307.0,0.3838,Low
80.5,14.07,15.89,65761.0,0.9416,Very High
31.4,3.18,0.12,404.0,0.1798,Low
51.4,6.39,7.82,1821.0,0.4376,Low
48.2,4.01,4.34,1402.0,0.3582,Low
66.6,11.55,7.51,8325.0,0.6454,Medium
24.4,1.21,3.3,196.0,0.1124,Low
49.7,5.98,10.08,1669.0,0.4561,Low
71.4,10.47,10.02,24102.0,0.7367,High
43.6,4.02,6.78,1457.0,0.347,Low
75.6,11.66,14.11,15509.0,0.7946,High
51.0,9.47,9.91,3278.0,0.5316,Low
47.3,6.01,6.01,2431.0,0.4322,Low
31.9,5.88,7.58,554.0,0.2572,Low
68.7,11.37,11.88,16973.0,0.736,High
63.8,7.95,8.79,6838.0,0.5977,Medium
70.8,13.02,10.67,13485.0,0.7428,High
42.2,5.57,7.2,650.0,0.329,Low
29.4,4.01,2.78,383.0,0.1742,Low
38.3,6.98,5.39,999.0,0.3386,Low
45.8,5.66,9.45,2927.0,0.4457,Low
52.6,6.46,9.29,2893.0,0.4943,Low
69.5,12.15,8.57,11155.0,0.7067,High
46.5,9.25,8.73,2367.0,0.4614,Low
85.0,14.46,18.0,75000.0,0.9999,Very High
76.2,12.91,16.4,70390.0,0.9142,Very High
47.2,9.16,7.54,1184.0,0.4338,Low
40.7,4.13,9.49,758.0,0.3383,Low
31.7,1.77,0.26,149.0,0.0865,Low
63.3,9.23,11.55,9756.0,0.6623,Medium
40.5,6.8,8.27,1399.0,0.3866,Low
74.1,10.2,14.03,13837.0,0.7559,High
70.2,9.33,11.38,6078.0,0.6856,Medium
41.1,4.15,6.27,1052.0,0.3234,Low
40.0,6.43,9.35,1375.0,0.3869,Low
58.5,8.33,11.16,2321.0,0.5605,Medium
44.3,5.1,4.41,444.0,0.2873,Low
28.4,0.0,0.0,100.0,0.0024,Low
67.7,12.2,13.7,10819.0,0.7202,High
80.6,14.23,17.66,41825.0,0.9164,Very High
40.5,5.65,2.36,764.0,0.2905,Low
61.8,8.36,16.96,11067.0,0.7017,High
80.3,13.19,15.2,47715.0,0.9175,Very High
46.1,4.39,4.26,663.0,0.3199,Low
50.0,7.07,7.18,600.0,0.363,Low
62.8,13.64,11.58,8120.0,0.7103,High
21.9,0.0,0.0,100.0,0.0,Low
70.4,11.47,12.23,19674.0,0.773,High
63.6,10.23,11.37,9400.0,0.6666,Medium
57.6,7.3,4.95,2790.0,0.5073,Low
26.6,4.26,2.34,504.0,0.1669,Low
40.4,6.08,5.67,1583.0,0.3603,Low
55.5,6.52,7.87,2192.0,0.4824,Low
82.0,12.8,15.82,46335.0,0.9126,Very High
58.8,6.09,9.51,3763.0,0.5247,Low
59.2,8.67,13.34,4391.0,0.6321,Medium
28.9,1.17,3.07,100.0,0.0,Low
61.3,9.48,13.03,5838.0,0.6358,Medium
53.3,7.25,8.09,2954.0,0.495,Low
65.1,11.09,15.06,35528.0,0.7877,High
48.1,2.36,5.3,705.0,0.2996,Low
61.9,8.43,13.45,7325.0,0.6591,Medium
62.7,10.24,11.99,11956.0,0.6855,Medium
42.6,3.81,7.34,665.0,0.321,Low
68.1,11.71,11.3,10194.0,0.7195,High
57.6,9.8,8.27,4268.0,0.5585,Medium
58.5,6.26,8.98,4060.0,0.5276,Low
44.6,7.54,7.85,1844.0,0.4272,Low
39.4,7.11,5.32,1510.0,0.3704,Low
83.4,14.48,15.35,38700.0,0.9254,Very High
54.6,11.79,10.24,9931.0,0.6271,Medium
84.7,13.55,16.66,64509.0,0.9407,Very High
63.5,11.32,11.17,12079.0,0.6864,Medium
73.0,11.83,14.45,20751.0,0.7893,High
65.6,11.21,12.72,16261.0,0.7183,High
75.0,13.84,16.97,28161.0,0.8799,Very High
73.9,13.24,15.91,30507.0,0.8916,Very High
62.1,9.75,14.01,3942.0,0.6373,Medium
71.0,11.35,15.04,21265.0,0.8003,Very High
49.2,5.07,5.04,2048.0,0.3908,Low
32.0,2.32,3.61,584.0,0.1958,Low
73.1,11.92,15.0,29816.0,0.8508,Very High
48.5,8.07,6.23,2520.0,0.4475,Low
81.1,13.27,18.0,41717.0,0.9112,Very High
28.4,3.77,2.79,227.0,0.1506,Low
37.3,3.74,2.85,414.0,0.2225,Low
51.2,6.79,9.26,2605.0,0.4912,Low
39.6,5.99,3.2,749.0,0.3138,Low
60.3,10.41,12.91,7278.0,0.6604,Medium
49.2,6.2,8.81,2195.0,0.458,Low
33.1,3.29,4.33,223.0,0.1844,Low
20.0,0.84,1.9,103.0,0.0278,Low
46.4,3.4,5.93,1195.0,0.3712,Low
20.0,0.0,0.0,133.0,0.0,Low
51.8,6.68,6.6,2924.0,0.4756,Low
65.4,8.04,11.6,7046.0,0.6602,Medium
61.7,9.76,9.4,9514.0,0.6441,Medium
68.4,11.13,12.16,15192.0,0.7366,High
52.9,12.88,8.01,3316.0,0.5541,Medium
79.2,13.67,13.3,19582.0,0.8438,Very High
36.6,4.77,6.14,403.0,0.2493,Low
56.3,7.23,11.05,5847.0,0.582,Medium
69.9,11.79,15.23,14923.0,0.7934,High
48.9,4.12,9.03,1460.0,0.408,Low
69.5,10.13,14.7,10146.0,0.7299,High
70.6,11.96,13.49,9743.0,0.7362,High
51.6,4.53,10.71,2661.0,0.4812,Low
26.1,2.18,0.0,338.0,0.108,Low
69.6,12.74,14.31,11548.0,0.7518,High
77.5,11.76,13.35,28943.0,0.8621,Very High
60.1,6.57,11.63,2407.0,0.5259,Low
76.4,10.92,15.15,20353.0,0.8034,Very High
49.2,4.77,8.48,1000.0,0.4045,Low
73.0,11.62,11.98,12991.0,0.7625,High
54.2,9.55,9.46,7378.0,0.5763,Medium
59.9,9.21,8.81,7878.0,0.5988,Medium
45.3,6.96,6.12,634.0,0.3564,Low
40.5,8.84,6.96,1789.0,0.4098,Low
37.0,2.88,4.39,225.0,0.1839,Low
55.3,8.37,10.72,4728.0,0.5773,Medium
85.0,13.85,13.74,33710.0,0.9108,Very High
30.6,2.98,0.02,133.0,0.1018,Low
29.4,2.24,1.95,138.0,0.0962,Low
85.0,13.63,17.56,38907.0,0.9549,Very High
68.1,10.81,9.7,8293.0,0.6752,Medium
50.9,7.97,8.78,2245.0,0.49,Low
29.3,2.89,1.51,284.0,0.1497,Low
41.7,5.07,5.12,1342.0,0.3527,Low
47.7,6.88,6.87,2392.0,0.4466,Low
58.7,8.54,11.57,11805.0,0.6197,Medium
68.0,11.11,13.41,25695.0,0.7655,High
48.0,6.66,4.42,1343.0,0.3887,Low
78.1,12.12,15.79,38924.0,0.8833,Very High
54.8,7.76,10.0,8161.0,0.5844,Medium
44.2,7.31,5.2,851.0,0.3658,Low
47.7,4.52,5.57,655.0,0.3262,Low
25.7,5.38,2.52,193.0,0.1386,Low
78.4,12.63,14.11,14313.0,0.8102,Very High
33.0,2.4,3.91,566.0,0.2274,Low
53.5,9.28,9.35,4684.0,0.5676,Medium
76.0,10.66,13.99,24252.0,0.8099,Very High
34.4,4.83,3.72,261.0,0.1977,Low
51.3,7.14,11.01,2042.0,0.4855,Low
50.0,8.37,9.04,3220.0,0.4933,Low
45.8,6.73,6.9,2235.0,0.4172,Low
73.8,13.33,12.94,47571.0,0.8504,Very High
53.8,5.72,8.44,1443.0,0.4413,Low
51.8,6.3,7.6,3256.0,0.4604,Low
81.5,14.41,18.0,39979.0,0.9386,Very High
69.7,13.97,18.0,25131.0,0.852,Very High
46.5,5.39,8.22,2167.0,0.4223,Low
69.9,13.81,10.8,10551.0,0.7346,High
30.6,3.65,4.48,457.0,0.1859,Low
54.2,7.47,13.53,6088.0,0.6004,Medium
57.6,9.36,9.68,8288.0,0.607,Medium
84.1,15.0,18.0,75000.0,0.9988,Very High
37.0,3.91,0.0,407.0,0.1952,Low
74.7,15.0,13.47,35338.0,0.8721,Very High
71.2,10.6,13.73,13588.0,0.7567,High
20.0,2.97,4.39,238.0,0.0041,Low
54.5,9.23,10.33,3855.0,0.5663,Medium
69.6,12.94,16.65,40743.0,0.862,Very High
63.9,9.15,12.77,6315.0,0.6672,Medium
79.3,14.54,17.64,40485.0,0.9224,Very High
56.1,11.69,10.03,6037.0,0.6154,Medium
56.2,7.72,8.16,2342.0,0.4886,Low
30.0,0.0,3.33,249.0,0.1203,Low
74.1,13.69,14.29,10959.0,0.7936,High
61.1,12.34,12.88,5944.0,0.6767,Medium
70.1,14.2,15.13,33612.0,0.8449,Very High
75.7,15.0,17.56,22713.0,0.8918,Very High
50.6,6.84,5.64,1524.0,0.4172,Low
77.6,10.0,14.08,18731.0,0.7921,High
52.6,5.61,9.29,2431.0,0.4676,Low
47.8,4.99,8.58,3467.0,0.4594,Low
71.1,9.59,12.91,10758.0,0.7188,High
57.0,7.45,7.95,4986.0,0.5158,Low
40.6,5.02,8.28,683.0,0.3382,Low
64.5,10.22,12.49,16130.0,0.7031,High
68.6,11.57,10.92,8614.0,0.7043,High
78.7,12.8,13.96,73362.0,0.8906,Very High
63.5,8.24,14.58,4939.0,0.6451,Medium
31.9,3.5,4.93,612.0,0.2043,Low
63.3,12.71,12.95,15300.0,0.7346,High
58.6,9.48,9.45,4967.0,0.5787,Medium
44.7,6.39,9.12,791.0,0.3687,Low
54.4,9.96,10.98,1253.0,0.5125,Low
39.6,8.19,6.19,1591.0,0.3814,Low
61.5,8.27,8.66,1401.0,0.506,Low
45.4,7.35,9.2,1005.0,0.4013,Low
66.7,9.29,11.79,16115.0,0.7145,High
25.9,2.57,2.81,148.0,0.0916,Low
79.5,12.83,15.19,15721.0,0.8555,Very High
41.3,5.2,5.12,201.0,0.234,Low
64.0,9.99,9.43,11795.0,0.6765,Medium
47.7,4.79,8.75,498.0,0.3563,Low
75.3,14.32,18.0,46552.0,0.9109,Very High
76.1,14.84,12.32,19364.0,0.8318,Very High
85.0,15.0,17.99,52492.0,0.9796,Very High
71.3,15.0,13.04,27662.0,0.8415,Very High
34.0,3.79,3.38,298.0,0.1984,Low
48.8,8.51,7.04,4169.0,0.4904,Low
60.3,9.64,9.73,3287.0,0.5952,Medium
74.1,12.35,15.33,26482.0,0.8345,Very High
61.9,8.82,13.04,9568.0,0.6566,Medium
61.1,11.47,13.56,4230.0,0.6437,Medium
45.2,5.59,8.78,374.0,0.3322,Low
82.7,13.98,18.0,44983.0,0.9525,Very High
23.3,1.25,1.01,104.0,0.0314,Low
58.4,9.06,11.74,5719.0,0.6121,Medium
38.6,1.12,5.92,623.0,0.2298,Low
51.3,6.35,7.77,6404.0,0.4947,Low
39.1,5.54,7.6,669.0,0.3193,Low
35.3,2.41,5.79,708.0,0.2588,Low
45.7,6.5,9.32,2430.0,0.4396,Low
57.9,8.51,8.31,5975.0,0.56,Medium
58.3,8.94,12.84,8891.0,0.6364,Medium
41.8,7.92,11.32,2537.0,0.4689,Low
48.1,8.16,8.1,1300.0,0.415,Low
72.0,13.35,13.1,11306.0,0.7467,High
40.9,6.2,6.3,3339.0,0.4194,Low
74.1,12.72,12.13,56503.0,0.831,Very High
45.4,3.83,7.44,1053.0,0.3555,Low
65.2,11.6,13.4,17396.0,0.7287,High
40.3,6.51,5.65,1049.0,0.3429,Low
80.3,12.85,18.0,25240.0,0.8949,Very High
63.6,12.94,10.9,20735.0,0.7513,High
69.9,12.69,13.1,33502.0,0.8164,Very High
41.4,4.98,8.59,624.0,0.32,Low
40.6,5.14,6.06,2094.0,0.3481,Low
47.1,4.53,6.52,868.0,0.3614,Low
35.0,0.91,3.4,280.0,0.1598,Low
37.1,2.24,6.29,603.0,0.2541,Low
64.7,9.62,6.05,4888.0,0.5939,Medium
52.2,8.76,7.42,1692.0,0.4548,Low
42.5,5.13,8.2,2545.0,0.4034,Low
42.9,5.75,4.98,1310.0,0.3627,Low
60.3,4.66,9.04,3560.0,0.5024,Low
57.4,8.08,12.87,8118.0,0.634,Medium
41.9,5.38,6.8,1546.0,0.3615,Low
62.7,7.94,13.67,3478.0,0.6094,Medium
37.4,0.55,3.33,422.0,0.1793,Low
44.6,7.52,6.82,884.0,0.3524,Low
70.1,10.8,13.91,9016.0,0.7271,High
49.6,5.16,7.76,1424.0,0.4218,Low
27.6,2.67,5.01,341.0,0.1598,Low
76.7,12.57,15.75,34139.0,0.8637,Very High
69.2,12.35,11.9,18303.0,0.7563,High
68.4,11.11,15.29,24419.0,0.7947,High
83.3,13.71,14.98,23378.0,0.8844,Very High
77.2,14.97,15.68,34509.0,0.8989,Very High
82.6,10.91,15.01,19493.0,0.8434,Very High
55.6,6.94,10.9,3555.0,0.5352,Low
64.6,11.7,14.47,11899.0,0.749,High
36.3,4.62,6.25,1768.0,0.3189,Low
73.6,10.29,12.11,6569.0,0.7146,High
64.1,9.47,8.53,10169.0,0.6523,Medium
20.0,1.14,0.83,359.0,0.0009,Low
40.8,3.15,2.96,392.0,0.2319,Low
28.2,0.05,2.89,153.0,0.0924,Low
33.8,4.73,4.66,356.0,0.2232,Low
69.1,12.06,10.92,12610.0,0.7111,High
61.4,11.65,14.57,14916.0,0.7233,High
59.9,11.3,11.73,9229.0,0.6821,Medium
40.2,4.2,1.35,819.0,0.2655,Low
63.2,8.35,13.01,10790.0,0.6706,Medium
36.0,2.23,3.76,269.0,0.1946,Low
58.2,9.68,10.42,4079.0,0.5848,Medium
61.3,8.93,11.56,4999.0,0.615,Medium
84.2,13.3,14.15,29781.0,0.8882,Very High
29.9,0.36,0.0,189.0,0.0608,Low
70.8,10.84,17.45,22126.0,0.8088,Very High
47.3,8.9,10.29,2452.0,0.4878,Low
78.8,13.21,15.81,23889.0,0.8787,Very High
49.0,8.6,8.3,2386.0,0.4778,Low
74.4,13.83,16.79,18969.0,0.8559,Very High
30.2,1.58,0.1,202.0,0.1042,Low
65.3,7.82,12.01,17899.0,0.6866,Medium
51.7,7.33,10.59,2718.0,0.5044,Low
66.0,11.34,11.34,28776.0,0.7352,High
85.0,15.0,18.0,70587.0,0.986,Very High
69.8,8.6,11.82,4683.0,0.6555,Medium
59.6,7.86,11.55,3491.0,0.5814,Medium
72.5,11.22,13.73,38664.0,0.8087,Very High
57.0,8.46,11.86,5612.0,0.5999,Medium
53.9,2.49,9.88,1404.0,0.4225,Low
43.5,4.52,6.69,2353.0,0.3969,Low
85.0,14.14,17.88,62691.0,1.0,Very High
57.9,7.96,11.0,4035.0,0.5767,Medium
54.8,5.49,5.13,2160.0,0.4255,Low
75.0,11.89,15.26,39667.0,0.8634,Very High
73.6,12.54,15.79,23787.0,0.8255,Very High
44.3,3.06,0.84,887.0,0.2712,Low
59.9,9.42,11.46,3948.0,0.5871,Medium
46.0,5.59,5.03,2022.0,0.3944,Low
68.4,14.5,12.92,8827.0,0.7515,High
66.8,9.84,11.04,14527.0,0.6965,Medium
